user_id,age_bucket,income_bucket,cibil_score,employment_type,payment_streak,utilization_ratio,spending_category,account_age_months,delinquency_count,transaction_frequency,risk_tier,initial_credit_limit
USER_09176,26-35,mid,439,salaried,12,0.6115,essentials,13,1,1,Deep-Subprime,22415.39
USER_09177,26-35,mid,745,salaried,14,0.3,lifestyle,49,0,15,Near-Prime,91393.69
USER_09178,36-50,low,688,salaried,30,0.5773,essentials,95,2,13,Near-Prime,59634.2
USER_09179,26-35,low,562,gig,5,0.4456,essentials,67,1,16,Subprime,30915.9
USER_09180,36-50,mid,845,self_employed,18,0.7485,essentials,110,0,37,Prime,326700.3
USER_09181,18-25,mid,725,salaried,30,0.2286,essentials,85,0,25,Near-Prime,103991.21
USER_09182,26-35,mid,766,salaried,18,0.1883,essentials,21,0,16,Prime,346005.34
USER_09183,36-50,high,712,gig,26,0.3543,lifestyle,52,1,31,Near-Prime,116768.61
USER_09184,26-35,low,507,student,5,0.2325,mixed,4,2,11,Deep-Subprime,18808.68
USER_09185,26-35,low,626,gig,8,0.381,lifestyle,48,2,24,Subprime,28106.49
USER_09186,51+,high,452,self_employed,7,0.1309,mixed,29,4,3,Deep-Subprime,26061.72
USER_09187,36-50,low,603,salaried,21,0.5837,essentials,31,1,14,Subprime,33064.17
USER_09188,26-35,very_high,733,self_employed,12,0.2212,lifestyle,59,0,33,Near-Prime,109724.48
USER_09189,26-35,mid,654,gig,18,0.1444,essentials,41,4,8,Subprime,47219.21
USER_09190,26-35,mid,711,salaried,28,0.338,lifestyle,44,1,29,Near-Prime,91650.1
USER_09191,18-25,mid,740,salaried,23,0.2396,lifestyle,73,1,24,Near-Prime,98201.66
USER_09192,36-50,mid,834,self_employed,36,0.3609,mixed,50,0,26,Prime,334794.58
USER_09193,36-50,high,752,salaried,15,0.6741,essentials,47,1,6,Near-Prime,128372.47
USER_09194,26-35,mid,864,gig,22,0.1954,essentials,96,0,14,Prime,251779.78
USER_09195,18-25,high,697,salaried,27,0.3055,mixed,81,0,30,Near-Prime,133128.95
USER_09196,36-50,mid,785,salaried,29,0.4519,mixed,77,0,14,Prime,303457.09
USER_09197,36-50,mid,716,salaried,13,0.5211,essentials,92,3,11,Near-Prime,79329.53
USER_09198,51+,mid,760,salaried,25,0.6621,essentials,79,0,23,Prime,285984.44
USER_09199,26-35,very_high,893,salaried,34,0.3486,mixed,61,0,19,Prime,486712.71
USER_09200,26-35,mid,709,self_employed,26,0.6717,mixed,89,0,26,Near-Prime,107577.24
USER_09201,26-35,mid,785,salaried,21,0.2838,essentials,118,0,14,Prime,288711.75
USER_09202,18-25,low,559,student,3,0.4685,essentials,3,1,9,Deep-Subprime,15410.13
USER_09203,18-25,mid,749,salaried,26,0.5673,lifestyle,43,0,27,Near-Prime,81270.74
USER_09204,26-35,very_high,900,salaried,34,0.0905,mixed,116,0,36,Prime,404632.59
USER_09205,26-35,very_high,878,self_employed,34,0.2106,lifestyle,33,0,38,Prime,500000.0
USER_09206,18-25,mid,678,salaried,20,0.5646,essentials,66,5,16,Subprime,29798.03
USER_09207,18-25,mid,713,salaried,11,0.4427,essentials,8,4,18,Near-Prime,101973.85
USER_09208,51+,high,736,salaried,32,0.1742,mixed,26,1,19,Near-Prime,118141.29
USER_09209,26-35,mid,810,salaried,30,0.4649,mixed,73,0,20,Prime,219876.38
USER_09210,51+,mid,657,self_employed,13,0.2819,mixed,35,2,20,Subprime,46207.67
USER_09211,36-50,low,330,self_employed,2,0.8621,mixed,22,1,2,Deep-Subprime,15585.01
USER_09212,36-50,low,862,salaried,22,0.458,essentials,22,0,21,Prime,230327.48
USER_09213,26-35,low,750,salaried,36,0.1593,essentials,70,0,21,Prime,202569.6
USER_09214,36-50,mid,854,gig,34,0.2162,essentials,64,2,8,Prime,285286.3
USER_09215,26-35,mid,812,salaried,35,0.2377,mixed,105,0,21,Prime,228897.5
USER_09216,51+,low,562,salaried,14,0.1578,essentials,27,5,11,Subprime,33090.46
USER_09217,26-35,low,316,salaried,6,0.3802,lifestyle,47,2,19,Deep-Subprime,12387.22
USER_09218,26-35,low,499,gig,8,0.9547,essentials,15,4,9,Deep-Subprime,15088.28
USER_09219,51+,low,590,student,5,0.8368,mixed,10,4,8,Subprime,38863.54
USER_09220,36-50,high,809,salaried,19,0.3335,essentials,107,0,20,Prime,394576.74
USER_09221,51+,low,417,student,2,0.5917,mixed,4,3,17,Deep-Subprime,13936.26
USER_09222,26-35,mid,855,salaried,29,0.6688,mixed,73,0,24,Prime,214426.92
USER_09223,26-35,mid,879,salaried,29,0.223,mixed,87,0,18,Prime,261867.13
USER_09224,36-50,mid,704,salaried,21,0.1805,mixed,46,1,31,Near-Prime,103361.77
USER_09225,26-35,very_high,817,salaried,25,0.1327,mixed,21,0,15,Prime,446857.59
USER_09226,18-25,low,628,self_employed,2,0.4031,lifestyle,24,1,26,Subprime,31236.31
USER_09227,26-35,low,338,gig,7,0.4082,essentials,27,4,8,Deep-Subprime,19500.17
USER_09228,51+,low,605,gig,15,0.6524,essentials,65,1,23,Subprime,20000.0
USER_09229,18-25,low,606,gig,10,0.7811,essentials,37,3,9,Subprime,33115.69
USER_09230,36-50,very_high,776,salaried,34,0.5662,lifestyle,79,0,40,Prime,416900.6
USER_09231,26-35,low,742,student,0,0.2313,essentials,16,0,11,Prime,226924.7
USER_09232,36-50,mid,668,salaried,10,0.3158,lifestyle,20,2,23,Subprime,47584.91
USER_09233,18-25,mid,728,self_employed,20,0.4796,essentials,50,1,8,Near-Prime,104542.82
USER_09234,26-35,low,453,gig,9,0.7514,essentials,36,4,14,Deep-Subprime,20107.07
USER_09235,51+,mid,767,self_employed,19,0.2961,mixed,91,0,39,Prime,251598.06
USER_09236,51+,very_high,879,salaried,28,0.4773,lifestyle,59,0,40,Prime,392085.55
USER_09237,36-50,very_high,784,salaried,36,0.183,lifestyle,20,0,25,Prime,478510.85
USER_09238,18-25,low,695,salaried,16,0.5532,mixed,17,3,16,Near-Prime,76101.68
USER_09239,26-35,low,572,salaried,7,0.8444,mixed,53,2,14,Subprime,32079.73
USER_09240,26-35,low,490,self_employed,2,0.977,essentials,27,4,18,Deep-Subprime,23400.96
USER_09241,36-50,high,862,salaried,28,0.5536,essentials,89,0,13,Prime,343851.81
USER_09242,36-50,mid,699,self_employed,23,0.3144,essentials,9,0,13,Near-Prime,106518.67
USER_09243,26-35,mid,762,salaried,26,0.1138,essentials,53,0,27,Prime,322193.66
USER_09244,26-35,mid,751,salaried,20,0.3048,mixed,80,0,15,Prime,258713.72
USER_09245,18-25,high,886,salaried,19,0.3089,mixed,118,2,22,Prime,376997.54
USER_09246,18-25,mid,717,salaried,10,0.5682,lifestyle,19,0,35,Near-Prime,103307.28
USER_09247,26-35,mid,693,salaried,14,0.02,mixed,74,0,17,Near-Prime,99768.57
USER_09248,36-50,mid,879,salaried,29,0.3179,essentials,57,0,36,Prime,325247.48
USER_09249,26-35,low,704,salaried,21,0.319,lifestyle,72,2,20,Near-Prime,72699.91
USER_09250,26-35,very_high,607,salaried,4,0.7138,lifestyle,23,0,18,Subprime,73477.9
USER_09251,26-35,mid,790,salaried,29,0.3977,mixed,36,0,40,Prime,328327.73
USER_09252,26-35,mid,772,self_employed,30,0.2619,essentials,75,0,13,Prime,286086.43
USER_09253,36-50,mid,639,gig,8,0.67,essentials,16,1,5,Subprime,49505.45
USER_09254,36-50,mid,592,salaried,18,0.7674,essentials,19,0,14,Subprime,42615.5
USER_09255,18-25,mid,664,gig,2,0.6315,mixed,3,0,16,Subprime,46979.59
USER_09256,26-35,mid,899,self_employed,33,0.0722,essentials,35,0,34,Prime,220293.21
USER_09257,18-25,low,730,salaried,28,0.355,lifestyle,33,0,21,Near-Prime,53963.73
USER_09258,36-50,mid,545,self_employed,7,0.3969,essentials,43,4,6,Deep-Subprime,25286.09
USER_09259,36-50,high,851,salaried,27,0.2792,essentials,21,0,40,Prime,402062.33
USER_09260,26-35,mid,698,self_employed,12,0.2516,mixed,78,1,30,Near-Prime,107277.47
USER_09261,18-25,high,366,gig,11,0.9312,lifestyle,28,1,11,Deep-Subprime,28409.5
USER_09262,36-50,high,841,self_employed,25,0.395,lifestyle,82,0,34,Prime,329058.3
USER_09263,51+,mid,606,salaried,17,0.4594,essentials,27,2,22,Subprime,40155.54
USER_09264,18-25,low,599,gig,15,0.7215,essentials,6,4,13,Subprime,32974.79
USER_09265,36-50,mid,768,salaried,33,0.5795,mixed,112,0,40,Prime,309736.49
USER_09266,26-35,high,642,salaried,4,0.6137,lifestyle,32,4,20,Subprime,53163.07
USER_09267,51+,low,677,student,11,0.2789,mixed,17,0,30,Near-Prime,71182.23
USER_09268,26-35,mid,604,salaried,13,0.0816,lifestyle,53,2,12,Subprime,42253.28
USER_09269,18-25,low,438,salaried,5,0.7721,mixed,15,4,4,Deep-Subprime,12968.85
USER_09270,18-25,mid,585,gig,12,0.6455,mixed,5,3,11,Subprime,34556.82
USER_09271,26-35,very_high,900,self_employed,36,0.3977,lifestyle,45,0,33,Prime,491789.24
USER_09272,26-35,high,643,gig,8,0.5641,lifestyle,63,1,15,Subprime,59044.0
USER_09273,36-50,mid,413,student,2,0.4804,essentials,19,2,9,Deep-Subprime,24469.91
USER_09274,36-50,high,704,salaried,12,0.259,essentials,91,1,28,Near-Prime,124893.68
USER_09275,36-50,high,704,salaried,18,0.2406,mixed,89,1,19,Near-Prime,118626.4
USER_09276,26-35,mid,837,salaried,18,0.463,lifestyle,64,0,36,Prime,288322.55
USER_09277,18-25,low,653,salaried,13,0.7851,mixed,50,1,11,Subprime,34203.35
USER_09278,36-50,mid,821,self_employed,30,0.3008,essentials,62,0,13,Prime,304003.03
USER_09279,26-35,very_high,900,salaried,20,0.3072,essentials,78,0,30,Prime,411961.8
USER_09280,18-25,low,415,student,10,0.9301,essentials,10,5,16,Deep-Subprime,19173.64
USER_09281,18-25,mid,407,salaried,0,0.2962,essentials,12,2,17,Deep-Subprime,16863.37
USER_09282,18-25,low,521,gig,0,0.7526,mixed,27,5,14,Deep-Subprime,20998.33
USER_09283,26-35,mid,707,salaried,20,0.5133,mixed,82,0,17,Near-Prime,95488.97
USER_09284,51+,high,843,salaried,35,0.2007,mixed,93,0,30,Prime,370159.2
USER_09285,36-50,mid,727,salaried,11,0.3738,mixed,89,0,16,Near-Prime,95416.98
USER_09286,18-25,mid,847,salaried,31,0.3538,mixed,21,0,26,Prime,292336.63
USER_09287,51+,low,624,salaried,10,0.7641,mixed,23,5,4,Subprime,33503.88
USER_09288,26-35,mid,722,self_employed,21,0.4318,essentials,87,0,19,Near-Prime,105924.65
USER_09289,18-25,mid,714,salaried,21,0.4074,lifestyle,10,1,31,Near-Prime,91579.53
USER_09290,18-25,mid,812,salaried,35,0.3151,essentials,114,0,15,Prime,224924.71
USER_09291,26-35,mid,710,self_employed,11,0.5005,lifestyle,65,0,16,Near-Prime,98444.25
USER_09292,36-50,low,622,self_employed,11,0.4907,essentials,68,1,8,Subprime,28704.13
USER_09293,26-35,low,650,salaried,10,0.537,mixed,71,4,6,Subprime,29958.86
USER_09294,26-35,high,794,salaried,25,0.2771,mixed,82,0,12,Prime,409241.53
USER_09295,26-35,mid,771,salaried,21,0.55,lifestyle,93,0,30,Prime,347361.18
USER_09296,36-50,low,807,student,10,0.2777,mixed,18,1,13,Prime,182830.44
USER_09297,26-35,very_high,846,salaried,26,0.5855,essentials,52,0,15,Prime,464550.79
USER_09298,26-35,mid,370,gig,6,0.446,essentials,4,0,15,Deep-Subprime,18768.69
USER_09299,36-50,mid,705,self_employed,21,0.472,essentials,84,0,13,Near-Prime,99756.1
USER_09300,36-50,mid,787,self_employed,36,0.5875,essentials,115,0,34,Prime,305336.85
USER_09301,51+,low,617,salaried,4,0.3015,essentials,13,2,21,Subprime,31051.81
USER_09302,51+,very_high,883,salaried,34,0.1316,mixed,23,0,14,Prime,414044.67
USER_09303,36-50,low,807,student,5,0.3219,mixed,18,0,12,Prime,192672.78
USER_09304,51+,mid,695,salaried,21,0.6262,essentials,82,0,29,Near-Prime,88891.6
USER_09305,26-35,high,900,salaried,31,0.2865,lifestyle,72,0,40,Prime,397123.19
USER_09306,26-35,mid,737,salaried,13,0.2844,mixed,40,0,10,Near-Prime,82091.28
USER_09307,26-35,high,678,gig,17,0.7831,mixed,30,0,12,Subprime,73713.54
USER_09308,36-50,mid,387,gig,4,0.5232,mixed,24,0,5,Deep-Subprime,19911.44
USER_09309,51+,high,852,salaried,30,0.2185,mixed,25,3,39,Prime,398686.67
USER_09310,26-35,mid,704,salaried,13,0.4324,lifestyle,43,1,26,Near-Prime,83480.01
USER_09311,36-50,high,804,salaried,26,0.2348,lifestyle,98,0,39,Prime,389247.57
USER_09312,36-50,high,751,salaried,20,0.7988,lifestyle,29,1,20,Near-Prime,127900.29
USER_09313,36-50,mid,815,self_employed,28,0.4406,lifestyle,31,0,12,Prime,272803.19
USER_09314,51+,low,702,student,6,0.3928,essentials,8,1,18,Near-Prime,63908.49
USER_09315,36-50,high,771,salaried,23,0.3952,mixed,116,0,19,Prime,396876.94
USER_09316,26-35,mid,522,gig,5,0.6268,essentials,32,0,2,Deep-Subprime,24817.01
USER_09317,18-25,low,660,salaried,19,0.5688,essentials,54,1,6,Subprime,20000.0
USER_09318,26-35,low,768,student,9,0.641,essentials,14,1,34,Prime,165438.53
USER_09319,18-25,mid,649,salaried,3,0.7336,mixed,25,0,6,Subprime,42297.05
USER_09320,26-35,low,787,salaried,36,0.2158,lifestyle,66,1,40,Prime,163425.17
USER_09321,36-50,very_high,663,self_employed,8,0.5147,essentials,28,0,12,Subprime,59347.77
USER_09322,36-50,mid,865,salaried,24,0.08,lifestyle,86,0,35,Prime,224724.38
USER_09323,26-35,mid,837,gig,26,0.2356,mixed,104,0,13,Prime,181627.73
USER_09324,26-35,mid,711,self_employed,9,0.1043,mixed,13,1,9,Near-Prime,118705.29
USER_09325,36-50,low,713,gig,22,0.5341,essentials,60,3,27,Near-Prime,67443.78
USER_09326,26-35,very_high,723,salaried,27,0.058,essentials,9,0,12,Near-Prime,139942.01
USER_09327,36-50,high,733,salaried,14,0.2552,lifestyle,93,0,32,Near-Prime,115374.47
USER_09328,36-50,very_high,865,salaried,21,0.1343,lifestyle,66,0,24,Prime,500000.0
USER_09329,51+,low,841,student,13,0.2366,mixed,12,1,17,Prime,199078.8
USER_09330,18-25,low,712,self_employed,27,0.483,mixed,25,0,27,Near-Prime,83242.58
USER_09331,18-25,high,745,salaried,17,0.2574,essentials,85,0,7,Near-Prime,115251.71
USER_09332,51+,mid,871,salaried,32,0.1668,lifestyle,21,2,38,Prime,293999.14
USER_09333,18-25,high,797,salaried,18,0.4252,lifestyle,104,0,15,Prime,374380.99
USER_09334,26-35,mid,692,gig,30,0.0933,lifestyle,35,0,20,Near-Prime,74954.46
USER_09335,51+,very_high,752,salaried,20,0.7188,lifestyle,59,1,28,Near-Prime,147769.15
USER_09336,36-50,mid,587,self_employed,10,0.3694,lifestyle,5,3,22,Subprime,49289.32
USER_09337,26-35,low,689,salaried,18,0.4929,mixed,17,0,28,Near-Prime,61286.91
USER_09338,26-35,mid,725,salaried,14,0.0919,mixed,11,0,28,Near-Prime,91001.95
USER_09339,36-50,mid,703,salaried,21,0.1311,mixed,58,4,15,Near-Prime,110690.14
USER_09340,26-35,high,818,salaried,20,0.2131,essentials,42,2,35,Prime,335675.7
USER_09341,36-50,mid,779,salaried,29,0.5683,essentials,21,0,32,Prime,293053.92
USER_09342,51+,low,816,salaried,33,0.5012,lifestyle,100,0,26,Prime,213714.92
USER_09343,18-25,low,630,gig,20,0.3702,essentials,15,3,17,Subprime,38459.68
USER_09344,36-50,high,831,self_employed,25,0.4776,essentials,68,0,30,Prime,433856.38
USER_09345,51+,mid,717,salaried,14,0.3661,lifestyle,72,1,20,Near-Prime,94056.22
USER_09346,26-35,mid,711,salaried,12,0.5854,essentials,32,1,18,Near-Prime,103279.17
USER_09347,26-35,mid,808,gig,34,0.3744,essentials,108,0,13,Prime,272155.09
USER_09348,36-50,low,603,self_employed,11,0.1536,essentials,6,0,12,Subprime,41456.95
USER_09349,18-25,mid,698,gig,9,0.2737,mixed,19,1,9,Near-Prime,92537.19
USER_09350,36-50,mid,766,gig,35,0.3195,mixed,80,0,38,Prime,281277.02
USER_09351,18-25,low,642,salaried,16,0.5267,mixed,68,3,24,Subprime,33614.05
USER_09352,26-35,high,719,gig,19,0.2374,mixed,71,2,20,Near-Prime,120868.98
USER_09353,18-25,high,900,gig,34,0.4454,mixed,117,0,32,Prime,487549.24
USER_09354,36-50,mid,645,self_employed,13,0.4982,essentials,71,4,17,Subprime,39664.8
USER_09355,18-25,mid,725,salaried,15,0.1143,mixed,78,0,26,Near-Prime,90785.81
USER_09356,26-35,high,796,salaried,21,0.3457,lifestyle,62,0,18,Prime,395284.73
USER_09357,18-25,low,531,self_employed,11,0.5217,essentials,30,4,1,Deep-Subprime,15929.08
USER_09358,36-50,low,691,self_employed,21,0.9154,essentials,25,0,30,Near-Prime,63234.19
USER_09359,26-35,high,732,salaried,16,0.4496,mixed,58,1,12,Near-Prime,107039.07
USER_09360,36-50,high,776,salaried,30,0.4094,lifestyle,81,0,25,Prime,376461.32
USER_09361,36-50,high,823,salaried,18,0.6028,lifestyle,113,0,35,Prime,345386.36
USER_09362,18-25,mid,741,self_employed,24,0.4028,lifestyle,58,0,13,Near-Prime,86021.56
USER_09363,26-35,low,727,salaried,12,0.2803,lifestyle,16,0,22,Near-Prime,74338.49
USER_09364,18-25,mid,693,gig,19,0.4843,lifestyle,12,0,34,Near-Prime,84048.58
USER_09365,18-25,mid,618,self_employed,20,0.3628,essentials,16,3,19,Subprime,53992.55
USER_09366,36-50,high,840,salaried,35,0.2617,lifestyle,18,0,28,Prime,429932.83
USER_09367,26-35,low,645,self_employed,17,0.785,essentials,15,1,7,Subprime,40274.85
USER_09368,26-35,high,625,salaried,12,0.2957,lifestyle,31,1,23,Subprime,62065.73
USER_09369,18-25,low,603,salaried,17,0.6195,mixed,20,3,22,Subprime,35210.57
USER_09370,36-50,low,575,gig,22,0.6325,essentials,20,1,20,Subprime,26418.62
USER_09371,18-25,low,583,gig,4,0.4283,mixed,7,2,4,Subprime,41876.06
USER_09372,26-35,high,857,salaried,21,0.5753,lifestyle,52,1,15,Prime,469735.02
USER_09373,36-50,mid,745,salaried,15,0.2808,mixed,86,0,27,Near-Prime,103451.18
USER_09374,18-25,low,437,gig,11,0.2794,essentials,31,4,16,Deep-Subprime,22645.25
USER_09375,36-50,mid,680,self_employed,23,0.6767,lifestyle,52,0,26,Near-Prime,99879.09
USER_09376,36-50,mid,798,salaried,32,0.3797,mixed,40,0,33,Prime,274062.31
USER_09377,18-25,mid,523,gig,12,0.6417,mixed,27,4,1,Deep-Subprime,20945.06
USER_09378,36-50,mid,866,self_employed,29,0.5028,mixed,47,0,19,Prime,342795.06
USER_09379,18-25,low,853,self_employed,22,0.6458,mixed,115,1,31,Prime,265922.71
USER_09380,51+,high,837,salaried,32,0.6137,lifestyle,54,0,14,Prime,427880.48
USER_09381,18-25,high,739,salaried,30,0.3798,essentials,30,1,20,Near-Prime,120695.68
USER_09382,26-35,high,694,salaried,10,0.5776,essentials,80,0,15,Near-Prime,111854.25
USER_09383,51+,high,719,gig,28,0.5331,essentials,9,1,27,Near-Prime,117812.78
USER_09384,18-25,mid,577,gig,7,0.1478,mixed,22,1,15,Deep-Subprime,15702.95
USER_09385,26-35,low,685,self_employed,24,0.9452,essentials,87,0,25,Near-Prime,76752.75
USER_09386,36-50,mid,732,gig,24,0.3284,lifestyle,79,0,25,Near-Prime,91710.55
USER_09387,26-35,mid,591,salaried,11,0.4026,lifestyle,29,4,12,Subprime,51359.9
USER_09388,18-25,mid,675,self_employed,17,0.6756,essentials,10,3,23,Subprime,42449.43
USER_09389,26-35,mid,862,salaried,33,0.1596,essentials,76,0,34,Prime,345659.47
USER_09390,51+,high,887,salaried,23,0.2158,essentials,48,1,29,Prime,389047.47
USER_09391,51+,high,698,salaried,31,0.4899,lifestyle,30,0,23,Near-Prime,127022.42
USER_09392,18-25,mid,607,gig,6,0.8601,mixed,39,4,7,Subprime,37105.87
USER_09393,36-50,very_high,753,salaried,27,0.4756,lifestyle,44,0,33,Near-Prime,150000.0
USER_09394,18-25,high,806,salaried,20,0.324,mixed,59,0,19,Prime,374770.51
USER_09395,26-35,low,562,gig,6,0.4868,essentials,61,4,9,Subprime,28379.66
USER_09396,51+,high,698,salaried,27,0.3054,essentials,13,0,25,Near-Prime,107361.94
USER_09397,26-35,low,721,self_employed,11,0.1816,essentials,53,2,22,Near-Prime,82602.13
USER_09398,26-35,low,647,gig,16,0.5845,mixed,67,4,6,Subprime,30162.62
USER_09399,36-50,low,568,gig,6,0.6541,essentials,10,2,20,Subprime,39236.4
USER_09400,51+,mid,687,gig,22,0.643,lifestyle,15,1,27,Near-Prime,121064.48
USER_09401,18-25,mid,696,salaried,28,0.3558,mixed,51,0,14,Near-Prime,91002.81
USER_09402,26-35,mid,724,salaried,28,0.4048,mixed,49,1,21,Near-Prime,100172.02
USER_09403,51+,very_high,765,salaried,9,0.3537,essentials,30,0,21,Near-Prime,116149.97
USER_09404,18-25,mid,721,salaried,18,0.3855,essentials,45,0,29,Near-Prime,85879.85
USER_09405,51+,mid,653,salaried,5,0.4479,essentials,27,0,3,Subprime,47933.82
USER_09406,36-50,mid,703,salaried,30,0.5049,mixed,14,0,19,Near-Prime,91682.87
USER_09407,26-35,mid,691,salaried,18,0.3558,mixed,81,0,15,Near-Prime,93019.74
USER_09408,26-35,high,900,salaried,33,0.299,mixed,70,0,22,Prime,345755.77
USER_09409,51+,mid,595,salaried,8,0.6626,mixed,30,5,17,Subprime,38897.67
USER_09410,36-50,high,734,salaried,15,0.1996,mixed,70,3,28,Near-Prime,117758.57
USER_09411,36-50,very_high,900,salaried,21,0.3609,essentials,20,0,13,Prime,500000.0
USER_09412,36-50,very_high,817,salaried,36,0.7164,lifestyle,96,0,14,Prime,500000.0
USER_09413,18-25,high,778,salaried,30,0.423,mixed,72,0,40,Prime,405794.49
USER_09414,51+,mid,355,self_employed,5,0.2915,lifestyle,43,1,18,Deep-Subprime,33710.71
USER_09415,18-25,high,639,self_employed,8,0.4264,lifestyle,67,0,12,Subprime,56679.05
USER_09416,18-25,mid,700,salaried,29,0.5161,mixed,63,0,20,Near-Prime,96044.59
USER_09417,36-50,high,753,gig,10,0.2389,mixed,47,0,14,Near-Prime,101496.68
USER_09418,26-35,low,650,salaried,6,0.8437,essentials,38,1,21,Subprime,29548.8
USER_09419,26-35,high,757,salaried,18,0.3266,lifestyle,54,3,11,Near-Prime,112126.66
USER_09420,26-35,mid,532,self_employed,4,0.6167,essentials,40,3,6,Deep-Subprime,27052.45
USER_09421,36-50,mid,871,self_employed,33,0.2818,lifestyle,93,0,30,Prime,246654.98
USER_09422,26-35,mid,786,salaried,23,0.3554,mixed,86,1,25,Prime,308431.28
USER_09423,18-25,high,719,salaried,25,0.2435,mixed,25,0,18,Near-Prime,127957.45
USER_09424,26-35,high,799,salaried,27,0.2739,lifestyle,86,0,40,Prime,315840.65
USER_09425,18-25,low,686,salaried,14,0.3328,mixed,53,0,28,Near-Prime,77536.94
USER_09426,18-25,low,645,salaried,7,0.5752,mixed,12,0,6,Subprime,40964.16
USER_09427,26-35,mid,809,salaried,23,0.2787,lifestyle,48,0,27,Prime,341548.59
USER_09428,51+,mid,744,salaried,23,0.4378,mixed,38,0,14,Near-Prime,103762.01
USER_09429,18-25,mid,732,salaried,13,0.1724,mixed,73,0,19,Near-Prime,94044.11
USER_09430,18-25,low,575,self_employed,13,0.2846,essentials,33,5,11,Subprime,33462.56
USER_09431,26-35,low,673,student,6,0.4941,mixed,24,0,21,Near-Prime,72880.76
USER_09432,26-35,mid,879,self_employed,29,0.1347,lifestyle,45,0,25,Prime,268534.04
USER_09433,36-50,very_high,770,salaried,26,0.2536,lifestyle,51,0,22,Near-Prime,131927.29
USER_09434,26-35,low,702,student,2,0.5189,mixed,12,0,17,Near-Prime,86119.3
USER_09435,26-35,low,601,self_employed,17,0.9588,mixed,44,3,8,Subprime,31364.73
USER_09436,26-35,high,759,self_employed,25,0.3981,lifestyle,33,0,23,Near-Prime,134330.06
USER_09437,26-35,high,900,salaried,26,0.2781,mixed,33,0,19,Prime,402197.1
USER_09438,36-50,mid,594,gig,21,0.7225,mixed,37,1,24,Subprime,43510.51
USER_09439,51+,mid,702,salaried,22,0.7291,mixed,23,4,17,Near-Prime,82210.9
USER_09440,26-35,mid,807,salaried,24,0.4296,mixed,66,0,19,Prime,339531.29
USER_09441,26-35,high,730,gig,15,0.1587,lifestyle,70,1,20,Near-Prime,120101.71
USER_09442,18-25,low,411,salaried,7,0.791,essentials,25,5,12,Deep-Subprime,23545.27
USER_09443,18-25,mid,604,salaried,17,0.609,essentials,5,1,3,Subprime,44161.06
